Id,Category,Sentence
4435,4,that jack nicholson make this man so watchable be tribute not only to his craft but to his legend
9251,3,if you can read the subtitle the opera be sing in italian and you like masterpiece theatre ' type costume you 'll enjoy this movie
10896,4,the film be moody ooze chilling and heart warm all at once twisting unpredictable cat and mouse thriller
11509,3,a bold and lovely experiment that will almost certainly bore most audience into their own brightly color dream
5519,2,davis the performer be plenty fetch enough but she need to shake up the mix and work in something that do't feel like half bake stand up routine
773,3,director chris wedge and screenwriter michael berg michael wilson and peter ackerman create some episode that rival vintage looney tune for the most creative mayhem in brief amount of time
723,2,where bowl for columbine be at its most valuable be in its examination of america 's culture of fear as root cause of gun violence
9261,4,more intimate than spectacular be carry less by wow factor than by its funny moving yarn that hold up well after two decade
9320,1,what 's bad be that pelosi know it
1842,0,none of this be very original and it be't particularly funny
531,1,i spy with my little eye mediocre collection of cookie cutter action scene and occasionally inspired dialogue bit
757,4,it 's soulful and unslick and that 's apparently just what aniston have always need to grow into movie career
2312,2,deserves high mark for political courage but barely get by on its artistic merit
2350,3,it 's mostly pleasure to watch
1373,3,an average kid empowerment fantasy with slightly above average brain
4230,2,a glossy knock off of movie revenge flick
2985,3,a sentimental but entirely irresistible portrait of three age sister
1900,0,i be try to decide what annoyed me most about god be great 'm not and then realize that just do't care
7712,4,an enjoyably frothy date movie '
4971,2,cinematic pratfall give working over
4627,3,a witty whimsical feature debut
546,1,a fascinating curiosity piece fascinating that be for about ten minute
9947,2,if you do't laugh flee
1813,3,k 19 the widowmaker be derivative overlong and bombastic yet surprisingly entertain
7656,1,a handsome but unfulfilling suspense drama more suited to quiet evening on pb than night out at an amc
8046,2,as direct by dani kouyate of burkina faso sia lack visual flair
8726,1,and for all the wrong reason besides
649,1,with element crib from lang 's metropolis welles ' kane and eisenstein 's potemkin
1604,3,but it do have one save grace
4711,4,one of the best look and stylish animate movie in quite while
10475,1,a movie that 's hold captive by mediocrity
2974,3,like its new england character most of whom wander about in thick cloud of denial the movie eventually get around to its real emotional business strike deep chord of sadness
11440,0,there 's not comedic moment in this romantic comedy
2716,3,this time the hype be quieter and while the movie be slightly less successful than the first it 's still rollick good time for the most part
6339,1,an unbelievably stupid film though occasionally fun enough to make you forget its absurdity
3410,3,the wonderfully lush morvern callar be pure punk existentialism and ramsay and her co writer liana dognini have dramatize the alan warner novel which itself felt like an answer to irvine welsh 's book trainspotting
4031,2,mandel holland 's direction be uninspired and his script unsurprising but the performance by phifer and black be ultimately win
1276,0,plod poorly write murky and weakly act the picture feel as if everyone make it lose their movie mojo
3391,1,lack the visual flair and bounce bravado that characterize good hip hop clip and be content to recycle image and character that be already tire 10 year ago
